X,Y,OBJECTID,KOD,NAZEV,TYP,POCET,OP_TYP,URCENO,ZMENA_G,ZMENA_T
15.1963821554563,50.6574868903444,2277,101993,Lípa malolistá Sněhov,1,1,VYH,1,20100226,20211125
13.4498962132914,50.5036005724952,2278,102061,Dub v Křižíkově ulici,1,1,ZAK,1,20100112,20130723
13.4498426862324,50.5031729966207,2279,102060,Skupina dubů v ulici U dubu,3,8,ZAK,1,20100112,20130723
13.4496751305238,50.502999031812,2280,102060,Skupina dubů v ulici U dubu,3,8,ZAK,1,20100112,20130723
13.4495568214944,50.5029380942603,2281,102060,Skupina dubů v ulici U dubu,3,8,ZAK,1,20100112,20130723
13.4496020991285,50.5028828971691,2282,102060,Skupina dubů v ulici U dubu,3,8,ZAK,1,20100112,20130723
13.4496686588544,50.5028058354533,2283,102060,Skupina dubů v ulici U dubu,3,8,ZAK,1,20100112,20130723
13.4496935120974,50.5028080452247,2284,102060,Skupina dubů v ulici U dubu,3,8,ZAK,1,20100112,20130723
13.4497203745047,50.5027523489363,2285,102060,Skupina dubů v ulici U dubu,3,8,ZAK,1,20100112,20130723
13.4497452035387,50.502720915094,2286,102060,Skupina dubů v ulici U dubu,3,8,ZAK,1,20100112,20130723
13.9690277686692,50.5513900280381,2287,101906,Oskeruše u Bílého Újezdu,1,1,VYH,1,20100331,20100922
15.2391309531169,50.6598598660427,2288,101980,Chlístovské lípy,3,4,VYH,1,20100226,20211210
15.2391748177844,50.6598543312097,2289,101980,Chlístovské lípy,3,4,VYH,1,20100226,20211210
15.2391923963534,50.6598376227256,2290,101980,Chlístovské lípy,3,4,VYH,1,20100226,20211210
15.2391240198559,50.6598230657936,2291,101980,Chlístovské lípy,3,4,VYH,1,20100226,20211210
15.2464663319136,50.6599599863089,2292,101970,Chlístovský dub 2,1,1,VYH,1,20100226,20100921
14.1972460020111,50.5694921825725,2293,101903,Oskeruše u Těchobuzic,1,1,VYH,1,20100331,20100922
15.0162382959373,50.639595523999,2294,105064,Lípy na návsi - Hradčany,3,2,VYH,1,20100226,20130723
15.0166645078818,50.6393224273335,2295,105064,Lípy na návsi - Hradčany,3,2,VYH,1,20100226,20130723
13.6394395942802,50.5172551049557,2296,105195,Lipové stromořadí u Oblastního muzea v Mostě,2,7,ZAK,1,20100204,20130723
14.3146434397573,50.5789500170559,2297,101881,Lípa v Zimoři,1,1,ZAK,1,20100217,20130723
13.6393231340552,50.5170994027817,2298,105195,Lipové stromořadí u Oblastního muzea v Mostě,2,7,ZAK,1,20100204,20130723
13.6392744817958,50.5170364537187,2299,105195,Lipové stromořadí u Oblastního muzea v Mostě,2,7,ZAK,1,20100204,20130723
13.6392256609088,50.5169650361868,2300,105195,Lipové stromořadí u Oblastního muzea v Mostě,2,7,ZAK,1,20100204,20130723
13.6371564529924,50.5167135866302,2301,101825,Borovice Schwerinova na Zahražanech,1,1,VYH,1,20100112,20120125
13.639178811596,50.5169035299278,2302,105195,Lipové stromořadí u Oblastního muzea v Mostě,2,7,ZAK,1,20100204,20130723
13.6391367860186,50.5168494779867,2303,105195,Lipové stromořadí u Oblastního muzea v Mostě,2,7,ZAK,1,20100204,20130723
13.639084693142,50.5167639361804,2304,105195,Lipové stromořadí u Oblastního muzea v Mostě,2,7,ZAK,1,20100204,20130723
14.09584871806,50.7718918385814,2305,104718,Dub v Jílovém,1,1,ZAK,1,20100504,20101022
14.4158858346528,50.7995540974478,2306,102110,Jasan v České Kamenici,1,1,VYH,1,20100921,20100921
14.4048703107896,50.7979775366282,2307,102128,Lípa malolistá,1,1,VYH,1,20100504,20130723
14.2181808526784,50.7813078764109,2308,105749,Tis ve dvoře,1,1,VYH,1,20111005,20111005
14.4179064498478,50.7986487681274,2309,102121,Tis v České Kamenici,1,1,VYH,1,20100331,20100922
14.9749204598975,50.8452025698904,2310,105810,Lípa srdčitá,1,1,ZAK,1,20120220,20120220
14.2301053425286,50.7810827089894,2311,105020,Dub,1,1,ZAK,1,20100504,20130723
14.2089144118469,50.7789767953618,2312,102158,Tis na nádvoří zámku,1,1,VYH,1,20100331,20100922
14.2151365094065,50.7794755707283,2313,102160,Liliovníky v Děčíně,3,2,VYH,1,20100331,20100922
14.2095195566248,50.7789628282039,2314,102152,Buk na nádvoří zámku,1,1,VYH,1,20100331,20100922
14.2152793345753,50.7794274623702,2315,102160,Liliovníky v Děčíně,3,2,VYH,1,20100331,20100922
14.2112892304026,50.7787861569447,2316,102150,Jinan u zámku,1,1,VYH,1,20100331,20100922
14.2102325855514,50.777839410133,2317,102157,Tisovce na Mariánské louce,3,16,VYH,1,20100331,20100924
14.2103081656034,50.7778407208051,2318,102157,Tisovce na Mariánské louce,3,16,VYH,1,20100331,20100924
14.210366205551,50.7778177536619,2319,102157,Tisovce na Mariánské louce,3,16,VYH,1,20100331,20100924
14.2103588575036,50.7777798718987,2320,102157,Tisovce na Mariánské louce,3,16,VYH,1,20100331,20100924
14.2102994162604,50.7778090749696,2321,102157,Tisovce na Mariánské louce,3,16,VYH,1,20100331,20100924
14.2102155939403,50.7777997745782,2322,102157,Tisovce na Mariánské louce,3,16,VYH,1,20100331,20100924
14.2104271221265,50.7777949918063,2323,102157,Tisovce na Mariánské louce,3,16,VYH,1,20100331,20100924
14.2102090392761,50.7777646976317,2324,102157,Tisovce na Mariánské louce,3,16,VYH,1,20100331,20100924
14.2102838496311,50.7777695472528,2325,102157,Tisovce na Mariánské louce,3,16,VYH,1,20100331,20100924
14.2103449222509,50.777745945129,2326,102157,Tisovce na Mariánské louce,3,16,VYH,1,20100331,20100924
14.2102755329934,50.7777361225955,2327,102157,Tisovce na Mariánské louce,3,16,VYH,1,20100331,20100924
14.2104094782368,50.7777453018986,2328,102157,Tisovce na Mariánské louce,3,16,VYH,1,20100331,20100924
14.2102064874463,50.777718136223,2329,102157,Tisovce na Mariánské louce,3,16,VYH,1,20100331,20100924
14.2102667837841,50.7777107848279,2330,102157,Tisovce na Mariánské louce,3,16,VYH,1,20100331,20100924
14.2090735602495,50.777317936105,2331,102132,Platan a borovice na Mariánské louce,3,2,VYH,1,20100331,20100922
14.2099519063353,50.7772518438754,2332,102132,Platan a borovice na Mariánské louce,3,2,VYH,1,20100331,20100922
14.1992961482398,50.7753616643171,2333,102153,Tisovce u Jordánky,3,2,VYH,1,20100331,20100922
14.1992488582441,50.7753493248591,2334,102153,Tisovce u Jordánky,3,2,VYH,1,20100331,20100922
14.2012970316313,50.7753243246728,2335,102154,Jinan u muzea,1,1,VYH,1,20100331,20100922
14.2114243582527,50.7759195583968,2336,102156,Tisovec u trati,1,1,VYH,1,20100331,20100922
14.1998808388109,50.7733034959045,2337,102134,Platany v Podmoklech,2,4,VYH,1,20100331,20120330
14.1999958653899,50.7732733152141,2338,102134,Platany v Podmoklech,2,4,VYH,1,20100331,20120330
14.2001070556972,50.7732485686876,2339,102134,Platany v Podmoklech,2,4,VYH,1,20100331,20120330
14.3732926349377,50.7885342271081,2340,105887,Dub ve Veselém,1,1,VYH,1,20130416,20130416
14.1929389647704,50.7683642601537,2341,102155,Platany na Letné,3,2,VYH,1,20100331,20101018
14.1928433398329,50.7683048922376,2342,102155,Platany na Letné,3,2,VYH,1,20100331,20101018
14.2908284857725,50.3917341933015,2343,105453,Lipová alej na úpatí památné hory Říp,2,143,VYH,1,20100204,20160623
14.2909495215835,50.3917312615532,2344,105453,Lipová alej na úpatí památné hory Říp,2,143,VYH,1,20100204,20160623
14.2908415643719,50.3916380578485,2345,105453,Lipová alej na úpatí památné hory Říp,2,143,VYH,1,20100204,20160623
14.2909209282289,50.3916379761408,2346,105453,Lipová alej na úpatí památné hory Říp,2,143,VYH,1,20100204,20160623
14.2908264669457,50.3915326946236,2347,105453,Lipová alej na úpatí památné hory Říp,2,143,VYH,1,20100204,20160623
14.290892850933,50.3915221339406,2348,105453,Lipová alej na úpatí památné hory Říp,2,143,VYH,1,20100204,20160623
14.2907773497406,50.3914705042221,2349,105453,Lipová alej na úpatí památné hory Říp,2,143,VYH,1,20100204,20160623
14.2908828825995,50.3914178631469,2350,105453,Lipová alej na úpatí památné hory Říp,2,143,VYH,1,20100204,20160623
16.1089837986556,50.5381926594865,2351,101474,Maixnerova lípa,1,1,VYH,1,20100126,20101115
15.7497629456991,50.5111635488551,2352,105234,Lípa velkolistá,1,1,VYH,1,20100331,20100331
15.2537220252924,50.4714556404119,2353,104799,Dub v Zámostí na návsi,1,1,ZAK,1,20100127,20130723
12.5809822287564,50.2231257497264,2354,105085,Smrk pod Hartenberkem,1,1,ZAK,1,20100317,20130723
12.5791486820287,50.2225617934336,2355,104597,Borovice u Hartenberku,1,1,ZAK,1,20100311,20130723
15.4464686894282,50.4844831582396,2356,104725,Morávkův buk,1,1,VYH,1,20100331,20100921
13.9067055674255,50.3506474312131,2357,101850,Dřezovec ve Slavětíně,1,1,VYH,1,20100102,20100102
14.5465084434696,50.4088939573957,2358,103883,Lípa ve Vysoké,1,1,ZAK,1,20090514,20090514
15.9644394870138,50.5226170294203,2359,101276,Lípa velkolistá,1,1,VYH,1,20100331,20101221
12.7174655927443,50.2345075542429,2360,102287,Topol v zatáčce,1,1,VYH,1,20100317,20110809
12.7171269186395,50.2339421371049,2361,102292,Dub ve Vintířově,1,1,VYH,1,20100311,20101228
16.0342087932605,50.5271084247935,2362,101269,Lípa ve Velkých Svatoňovicích,1,1,VYH,1,20100331,20110407
14.9230266945066,50.4395354812335,2363,105564,3 buky lesní,3,3,ZAK,1,20100820,20130723
14.9232169637257,50.439532401912,2364,105564,3 buky lesní,3,3,ZAK,1,20100820,20130723
14.9231199195214,50.4394484223526,2365,105564,3 buky lesní,3,3,ZAK,1,20100820,20130723
12.5933604526005,50.2191856648068,2366,102294,Borovice u Svatavy,1,1,VYH,1,20100311,20101228
12.4482466157594,50.2029310792572,2367,102556,Valdovské duby,3,3,ZAK,1,20100308,20130723
12.4479315234606,50.2028473667741,2368,102556,Valdovské duby,3,3,ZAK,1,20100308,20130723
15.9070607926346,50.5146385515529,2369,101275,Lípa velkolistá ve Stříteži,1,1,VYH,1,20100331,20101221
12.4478091391972,50.202493591812,2370,102556,Valdovské duby,3,3,ZAK,1,20100308,20130723
12.5751725605931,50.2156873718113,2371,105682,Hřebenské lípy,3,2,VYH,1,20110203,20110809
12.5752939148883,50.2157000590068,2372,105682,Hřebenské lípy,3,2,VYH,1,20110203,20110809
12.8944509792389,50.2485195388438,2373,104604,Duby u tvrze,3,3,VYH,1,20100322,20100322
12.894356457917,50.2484449469054,2374,104604,Duby u tvrze,3,3,VYH,1,20100322,20100322
12.894699881977,50.2484354531867,2375,104604,Duby u tvrze,3,3,VYH,1,20100322,20100322
14.1053938020924,50.3641463939573,2376,101882,Lípa na Markovském,1,1,VYH,1,20100211,20110809
12.8930943542188,50.2467557596882,2377,104927,Zámecký dub,1,1,VYH,1,20100322,20100322
12.8943113138234,50.246733075832,2378,102543,Körnerův dub,1,1,VYH,1,20100322,20130723
13.9294367651188,50.3470915218972,2379,101840,Buk v Bytinském lese,1,1,VYH,1,20100102,20100102
16.2580629071231,50.5377745949147,2380,101499,Barešova lípa,1,1,VYH,1,20100126,20101012
12.8931942244057,50.2460974085867,2381,104925,Dalovické lípy,3,2,VYH,1,20100322,20100322
12.8927595145538,50.2459816614319,2382,104925,Dalovické lípy,3,2,VYH,1,20100322,20100322
14.6269595335405,50.408636812206,2383,103866,Buk lesní,1,1,VYH,1,20100610,20101215
12.809237644682,50.236574235323,2384,102509,Počerenský dub,1,1,VYH,1,20100308,20100308
13.2392361229088,50.279742013092,2385,102043,Vojnínská lípa,1,1,ZAK,1,20100106,20130723
13.2596977534441,50.2814967939494,2386,102034,Dub u Radechova,1,1,ZAK,1,20100106,20130723
15.4598567232237,50.2549827104096,2387,101673,Jasan ztepilý,1,1,VYH,1,20100331,20100921
15.5744782351931,50.2636028517987,2388,101659,Dub u Janatova,1,1,VYH,1,20100331,20100921
14.8331814531655,50.2031058039763,2389,103690,Jírovec maďal v zámeckém parku,1,1,VYH,1,20100610,20130723
13.5623889691314,50.0881949931258,2390,103404,Lípa v Klečetné,1,1,ZAK,1,20100610,20130625
13.7345583398367,50.1045581972944,2391,105345,Buk lesní,1,1,ZAK,1,20100610,20100610
14.8331281295529,50.2027063659369,2392,103686,Platan javorolistý v zámeckém parku,1,1,VYH,1,20100610,20130723
15.8818473774641,50.2865613851632,2393,101646,Jasan u Číbuze,1,1,ZAK,1,20100331,20130723
13.7338911949518,50.1032689254984,2394,103286,Jinan dvoulaločný,1,1,ZAK,1,20100610,20130723
14.6877603063744,50.1892778165485,2395,103619,Platan v Houšťce,1,1,ZAK,1,20100610,20100921
13.7338416916086,50.1031440694517,2396,103285,Jinan dvoulaločný,1,1,ZAK,1,20100610,20130723
14.8388583177708,50.2018899919435,2397,103687,Jírovec maďal naproti škole na Nám. B. Hrozného,1,1,VYH,1,20100610,20130723
13.7093836660967,50.1003512205214,2398,103280,Trojice jilmů vazů,3,3,ZAK,1,20100610,20130723
13.7092477667385,50.10031377382,2399,103280,Trojice jilmů vazů,3,3,ZAK,1,20100610,20130723
14.837001678328,50.2014433467449,2400,103685,Nahovětvec dvoudomý u evang. fary,1,1,VYH,1,20100610,20130723
14.8389213307056,50.1997537298245,2401,103691,2 lípy velkolisté na náměstí Na Františku,3,2,VYH,1,20100610,20101214
13.7114966203915,50.1003738259044,2402,103280,Trojice jilmů vazů,3,3,ZAK,1,20100610,20130723
14.0271236544415,50.1296983208221,2403,104132,Jasan u Turyňského rybníka,1,1,ZAK,1,20100610,20100610
14.0392750777253,50.1301919887332,2404,104106,Dub letní,1,1,VYH,1,20100610,20101214
14.8390342560082,50.1997542238177,2405,103691,2 lípy velkolisté na náměstí Na Františku,3,2,VYH,1,20100610,20101214
13.8265241818621,50.1088543964685,2406,103391,Dub za Štýlovnou,1,1,ZAK,1,20100330,20110407
14.655537356168,50.1832081659728,2407,105615,Jasan u nádraží Brandýs nad Labem,1,1,VYH,1,20100611,20101229
15.8601954664855,50.28007735072,2408,101692,Dub Labe,1,1,ZAK,1,20100331,20130723
15.9402038027489,50.2857462556379,2409,101693,Dub letní,1,1,ZAK,1,20100331,20100921
13.2830562328986,50.0545913851352,2410,102334,Nučická lípa,1,1,VYH,1,20100217,20100921
14.6563879979062,50.1813877679245,2411,105610,Dub v mateřské škole Pražská,1,1,VYH,1,20100611,20220106
13.1386829372689,50.0400768367283,2412,102517,Zbraslavské lípy a javory,3,4,VYH,1,20100308,20130723
13.1387917767866,50.0400670311197,2413,102517,Zbraslavské lípy a javory,3,4,VYH,1,20100308,20130723
15.8542474218303,50.2783819012585,2414,101691,Dub letní,1,1,ZAK,1,20100331,20130723
13.1387738771531,50.0400010218541,2415,102517,Zbraslavské lípy a javory,3,4,VYH,1,20100308,20130723
13.1386541676443,50.0399857942863,2416,102517,Zbraslavské lípy a javory,3,4,VYH,1,20100308,20130723
16.1718487344138,50.3017781327071,2417,104977,Dub letní,1,1,ZAK,1,20100331,20130723
14.6567238493804,50.1810541560151,2418,105609,Melicharův dub,1,1,VYH,1,20100611,20101229
13.5218645103155,50.0770473371909,2419,103420,Klen v Drahouši,1,1,ZAK,1,20100610,20130625
14.2002653601227,50.1403803915227,2420,104930,Hrušeň v Lidicích,1,1,VYH,1,20100611,20101214
14.7461125402472,50.1882839260643,2421,103624,Duby v Káraném,3,2,ZAK,1,20100610,20111207
14.7451299021206,50.1877030007233,2422,103589,Dub V dobrém pivě,1,1,ZAK,1,20100610,20100921
14.4850771374776,50.1649137151011,2423,104289,Dub letní,1,1,VYH,1,20100610,20101213
13.1020954718641,50.0346243408677,2424,102525,Prohořská lípa,1,1,VYH,1,20100308,20111024
15.6890178069641,50.2639516374538,2425,105417,Dub letní,1,1,ZAK,1,20100331,20101215
14.3928554474899,50.1559708966011,2426,103569,Buk lesní,1,1,ZAK,1,20100610,20111201
14.6844442707461,50.180832352999,2427,105878,Královický dub,1,1,VYH,1,20130402,20130402
16.1252943624741,50.2950160922772,2428,104978,Dub letní,1,1,ZAK,1,20100331,20130723
13.5211633727694,50.0739224779771,2429,103332,Buk u Velké louky,1,1,ZAK,1,20100610,20120126
16.1036373488326,50.2931540004096,2430,105101,Kupkova turecká líska,1,1,VYH,1,20100331,20101012
15.5682334844534,50.5435584524182,2431,101388,Lípy v Bukovině,3,3,ZAK,1,20100226,20100226
15.5681607568403,50.5433897890917,2432,101388,Lípy v Bukovině,3,3,ZAK,1,20100226,20100226
14.775483872672,50.4788461487022,2433,103773,Lípa srdčitá,1,1,VYH,1,20100610,20101215
15.5109917736948,50.5384609224597,2434,105004,Dub ve Žďáře,1,1,VYH,1,20100226,20101015
14.7767014185499,50.4784453406559,2435,103775,2 kusy lípy srdčité,3,2,VYH,1,20100610,20130723
14.7766831440374,50.4784114790862,2436,103775,2 kusy lípy srdčité,3,2,VYH,1,20100610,20130723
15.2483824232713,50.5170634619288,2437,101324,Jasan U matičky,1,1,ZAK,1,20100127,20100127
12.403714715446,50.2515362819864,2438,102555,Duby u kaple,3,3,VYH,1,20100308,20110809
12.4034955914323,50.2514323019898,2439,102553,Javory u kaple,3,3,VYH,1,20100308,20100308
12.4036621111633,50.2512005958683,2440,102553,Javory u kaple,3,3,VYH,1,20100308,20100308
13.4916899733581,50.360682304342,2441,101849,Památné stromy ve Stroupečku,3,12,VYH,1,20100103,20100103
14.7783131419042,50.4769698649867,2442,103772,4 kusy dubu letního,3,4,VYH,1,20100610,20101229
14.7782966283494,50.4769188439252,2443,103772,4 kusy dubu letního,3,4,VYH,1,20100610,20101229
13.4916436792,50.3605358908492,2444,101849,Památné stromy ve Stroupečku,3,12,VYH,1,20100103,20100103
13.491373924329,50.3604389712828,2445,101849,Památné stromy ve Stroupečku,3,12,VYH,1,20100103,20100103
14.7782824738483,50.4768564815692,2446,103772,4 kusy dubu letního,3,4,VYH,1,20100610,20101229
13.4919546627998,50.3605432080907,2447,101849,Památné stromy ve Stroupečku,3,12,VYH,1,20100103,20100103
14.7782908390733,50.4768075668204,2448,103772,4 kusy dubu letního,3,4,VYH,1,20100610,20101229
13.4921231270968,50.3604916517575,2449,101849,Památné stromy ve Stroupečku,3,12,VYH,1,20100103,20100103
13.4918126589179,50.3604392149071,2450,101849,Památné stromy ve Stroupečku,3,12,VYH,1,20100103,20100103
13.4912457511692,50.3602975899521,2451,101849,Památné stromy ve Stroupečku,3,12,VYH,1,20100103,20100103
13.4917389642316,50.3603450154638,2452,101849,Památné stromy ve Stroupečku,3,12,VYH,1,20100103,20100103
13.4914031259349,50.3602288368237,2453,101849,Památné stromy ve Stroupečku,3,12,VYH,1,20100103,20100103
13.4916418651272,50.3602001701363,2454,101849,Památné stromy ve Stroupečku,3,12,VYH,1,20100103,20100103
13.4918789560605,50.3600067985455,2455,101849,Památné stromy ve Stroupečku,3,12,VYH,1,20100103,20100103
13.4921850037484,50.3600136408981,2456,101849,Památné stromy ve Stroupečku,3,12,VYH,1,20100103,20100103
15.6984799694406,50.5502826494325,2457,105416,Dub v Prosečném,1,1,VYH,1,20100331,20220106
13.4020382455664,50.3502845442485,2458,102045,Vikletická lípa,1,1,ZAK,1,20100107,20130723
15.221669233466,50.5114568024389,2459,101323,Troskovické lípy U svatého Jana Nepomuckého,3,4,ZAK,1,20100127,20130723
15.2217350146961,50.5114621174825,2460,101323,Troskovické lípy U svatého Jana Nepomuckého,3,4,ZAK,1,20100127,20130723
15.2216803468892,50.5114008761074,2461,101323,Troskovické lípy U svatého Jana Nepomuckého,3,4,ZAK,1,20100127,20130723
15.2217461280436,50.5114061911452,2462,101323,Troskovické lípy U svatého Jana Nepomuckého,3,4,ZAK,1,20100127,20130723
15.1669038019656,50.5065855668648,2463,101520,Lípy na Malé Lhotě,3,2,ZAK,1,20100127,20100707
15.1667995939137,50.5065359929062,2464,101520,Lípy na Malé Lhotě,3,2,ZAK,1,20100127,20100707
16.0911559870848,50.5777226345349,2465,101478,Lípa u Šimočků,1,1,VYH,1,20100126,20111011
12.7011903953432,50.2789030660777,2466,105875,Tatrovický buk,1,1,VYH,1,20130402,20130402
13.4248830927101,50.3511656212721,2467,102036,Svatojosefský dub v Soběsukách,1,1,ZAK,1,20100107,20130723
12.7007936864161,50.2784717164926,2468,102296,Tatrovická lípa,1,1,VYH,1,20100317,20111101
14.2728030511156,50.4296938402747,2469,105033,Buky v Bažantnici,3,5,VYH,1,20100204,20110809
14.2727550237181,50.4296835385366,2470,105033,Buky v Bažantnici,3,5,VYH,1,20100204,20110809
14.2726617322907,50.4296750640568,2471,105033,Buky v Bažantnici,3,5,VYH,1,20100204,20110809
14.272859708684,50.4296692093761,2472,105033,Buky v Bažantnici,3,5,VYH,1,20100204,20110809
14.2726551946484,50.4296231833419,2473,105033,Buky v Bažantnici,3,5,VYH,1,20100204,20110809
14.6181454194154,50.4595942971645,2474,103892,Buk Na Víně,1,1,ZAK,1,20090514,20090514
13.4266497601488,50.3505489540635,2475,102048,Soběsukský akát,1,1,ZAK,1,20100107,20130723
13.424421656723,50.4761618327903,2476,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.4242270314026,50.4760784368798,2477,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.4246688357548,50.4760903310324,2478,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.4244344064612,50.4760197703482,2479,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.4247186376062,50.4760149844343,2480,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.424284947189,50.4759724033932,2481,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.4245731208031,50.4759825467569,2482,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.4247871149514,50.4759848125329,2483,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.4249212213901,50.4759557274474,2484,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.4244639084066,50.4759056845253,2485,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.4252134200066,50.4759689672871,2486,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.4245697722638,50.475906608198,2487,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.4250109957821,50.4759473419205,2488,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
14.0177628422137,50.5315437398992,2489,101907,Oskeruše pod Lovošem,1,1,VYH,1,20100331,20100922
13.424921805532,50.4758608463596,2490,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.4247513948113,50.4758765168187,2491,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.425238728355,50.4759133977877,2492,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.4250544094496,50.4758905917613,2493,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.4255010862726,50.4759124004733,2494,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.4247038786558,50.4758230486433,2495,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.4248562597923,50.4758287430575,2496,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.4256467580202,50.4758936143045,2497,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.4249529090835,50.47582555833,2498,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.4248464554093,50.4758049377138,2499,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.4247494873444,50.4757935340799,2500,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.4253389879453,50.4758373735922,2501,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.4251511411845,50.4758180916795,2502,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.4248805744931,50.4757875897497,2503,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.4250416744378,50.4757956347171,2504,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.4257857295355,50.4758503675437,2505,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.4252820580587,50.4758015010417,2506,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.425058694293,50.4757493674401,2507,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.4255344460448,50.4757749275625,2508,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
15.2590612832708,50.6377308197433,2509,101977,Buk na Popluži,1,1,VYH,1,20100226,20100921
13.4251373878929,50.4757147438068,2510,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.4253143259488,50.4756984024725,2511,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.4255582497017,50.4757160849355,2512,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.4252329525315,50.4756517966691,2513,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.4252192820421,50.4756423212682,2514,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.4256113008345,50.4756756040957,2515,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.4253900209842,50.4756219536663,2516,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.4254489549368,50.4756070365399,2517,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.4253054478825,50.4755601088475,2518,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.4254161675273,50.4755623642182,2519,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.4254927008636,50.4755337877457,2520,102074,Kaštanka,3,133,ZAK,1,20100127,20120113
13.405952527837,50.4727822963119,2521,102030,Kaštanovníky ve střelnici,3,3,ZAK,1,20100112,20130723
13.4060553232794,50.4727183979361,2522,102030,Kaštanovníky ve střelnici,3,3,ZAK,1,20100112,20130723
14.8719329598007,50.2244711731046,2523,103681,Stromořadí 20 platanů javorolistých v Rakouském táboře,2,20,VYH,1,20100610,20101214
13.4926491306863,50.0995401684507,2524,103413,Duby u Dolního Fikače,2,11,ZAK,1,20100610,20130625
13.492818536417,50.0994624422649,2525,103413,Duby u Dolního Fikače,2,11,ZAK,1,20100610,20130625
13.4929070990587,50.0994239976996,2526,103413,Duby u Dolního Fikače,2,11,ZAK,1,20100610,20130625
14.5940165381284,50.2004257050484,2527,103674,Poleradský jilm,1,1,ZAK,1,20100610,20100610
13.5354891765956,50.1030953981084,2528,103377,Lípa na Zámeckém vrchu,1,1,ZAK,1,20100610,20130625
14.5985997123711,50.2001688016099,2529,103672,Poleradské lípy,3,2,ZAK,1,20100610,20100921
13.5345480505414,50.102677541904,2530,103312,Douglasky tisolisté,3,6,VYH,1,20100610,20101214
13.5344468265997,50.102661362728,2531,103312,Douglasky tisolisté,3,6,VYH,1,20100610,20101214
13.5347446129764,50.1026707458302,2532,103312,Douglasky tisolisté,3,6,VYH,1,20100610,20101214
13.5346702696989,50.1026249983572,2533,103312,Douglasky tisolisté,3,6,VYH,1,20100610,20101214
13.5347795323678,50.1025744235417,2534,103312,Douglasky tisolisté,3,6,VYH,1,20100610,20101214
13.4856656424148,50.0973070349189,2535,104923,Duby u Horního Fikače,2,17,ZAK,1,20100610,20130625
13.5348001625048,50.1025072740176,2536,103312,Douglasky tisolisté,3,6,VYH,1,20100610,20101214
13.4318014858327,50.0924004307488,2537,103398,Lípa v Krtech,1,1,ZAK,1,20100610,20130625
13.4853158761461,50.0974603161049,2538,104923,Duby u Horního Fikače,2,17,ZAK,1,20100610,20130625
13.4857480190531,50.0972720887127,2539,104923,Duby u Horního Fikače,2,17,ZAK,1,20100610,20130625
16.1430224763297,50.3228370689918,2540,105706,Michlova jabloň,1,1,VYH,1,20110404,20110809
13.4859087357848,50.0971904403391,2541,104923,Duby u Horního Fikače,2,17,ZAK,1,20100610,20130625
13.4859896188603,50.0971443478778,2542,104923,Duby u Horního Fikače,2,17,ZAK,1,20100610,20130625
13.4861404641965,50.0970529248179,2543,104923,Duby u Horního Fikače,2,17,ZAK,1,20100610,20130625
